,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2018-04-13,0.0028979999478906393,0.003212000010535121,0.0028280001133680344,0.003022999968379736,170872,0.0,0.0
1,2018-04-14,0.0030789999291300774,0.004389999900013208,0.0030330000445246696,0.0035880000796169043,191869,0.0,0.0
2,2018-04-15,0.003590000094845891,0.003745999885722995,0.003100000089034438,0.0035470000002533197,72010,0.0,0.0
3,2018-04-16,0.0035459999926388264,0.003640000009909272,0.0031159999780356884,0.003321999916806817,158925,0.0,0.0
4,2018-04-17,0.0033229999244213104,0.0036959999706596136,0.0029619999695569277,0.0029639999847859144,147983,0.0,0.0
5,2018-04-18,0.002966000000014901,0.003702000016346574,0.0029589999467134476,0.0036589999217540026,141980,0.0,0.0
6,2018-04-19,0.0036609999369829893,0.006037000101059675,0.003558000084012747,0.005274999886751175,217537,0.0,0.0
7,2018-04-20,0.005278999917209148,0.012985000386834145,0.005169000010937452,0.01217699982225895,998303,0.0,0.0
8,2018-04-21,0.01192499976605177,0.01918799988925457,0.01101600006222725,0.011566000059247017,1180750,0.0,0.0
9,2018-04-22,0.011517999693751335,0.015685999765992165,0.008160999976098537,0.008938999846577644,805276,0.0,0.0
10,2018-04-23,0.009021000005304813,0.011474999599158764,0.00790799967944622,0.009405000135302544,643074,0.0,0.0
11,2018-04-24,0.009410999715328217,0.01038500014692545,0.007044999860227108,0.007091000210493803,407171,0.0,0.0
12,2018-04-25,0.007062000222504139,0.0072189997881650925,0.004687000066041946,0.006486999802291393,736712,0.0,0.0
13,2018-04-26,0.006506999954581261,0.014965999871492386,0.006178999785333872,0.011711999773979187,1751490,0.0,0.0
14,2018-04-27,0.011601000092923641,0.013176999986171722,0.009639999829232693,0.01014500018209219,626246,0.0,0.0
15,2018-04-28,0.010088000446557999,0.010929999873042107,0.008476999588310719,0.010409999638795853,363651,0.0,0.0
16,2018-04-29,0.010360999964177608,0.011169999837875366,0.008817000314593315,0.009329999797046185,147023,0.0,0.0
17,2018-04-30,0.009343000128865242,0.009960000403225422,0.007675000000745058,0.009726000018417835,483700,0.0,0.0
18,2018-05-01,0.009643999859690666,0.009801999665796757,0.008446999825537205,0.00877000018954277,277744,0.0,0.0
19,2018-05-02,0.008767000399529934,0.009748999960720539,0.008430000394582748,0.009455000050365925,335878,0.0,0.0
20,2018-05-03,0.009517000056803226,0.010340999811887741,0.009383000433444977,0.00982499960809946,409715,0.0,0.0
21,2018-05-04,0.009794999845325947,0.010747999884188175,0.009378000162541866,0.010029999539256096,371775,0.0,0.0
22,2018-05-05,0.009960999712347984,0.010363000445067883,0.007980000227689743,0.00892299972474575,545451,0.0,0.0
23,2018-05-06,0.008906000293791294,0.009119999594986439,0.007716999854892492,0.008179999887943268,481637,0.0,0.0
24,2018-05-07,0.008183999918401241,0.008274000138044357,0.007116000168025494,0.007584000006318092,517101,0.0,0.0
25,2018-05-08,0.00761099997907877,0.008054000325500965,0.007368999999016523,0.0077240001410245895,611421,0.0,0.0
26,2018-05-09,0.007703000213950872,0.008457000367343426,0.007278999779373407,0.00840499997138977,641760,0.0,0.0
27,2018-05-10,0.008422999642789364,0.009639999829232693,0.00826600007712841,0.008836000226438046,702304,0.0,0.0
28,2018-05-11,0.008840999566018581,0.009193000383675098,0.007683000061661005,0.008178000338375568,621252,0.0,0.0
29,2018-05-12,0.00823500007390976,0.008855000138282776,0.007923999801278114,0.00838099978864193,934078,0.0,0.0
30,2018-05-13,0.00837200041860342,0.008899999782443047,0.00762300007045269,0.007822999730706215,920203,0.0,0.0
31,2018-05-14,0.007818999700248241,0.008143000304698944,0.007158000022172928,0.007526000030338764,1246110,0.0,0.0
32,2018-05-15,0.0075170001946389675,0.008071999996900558,0.006852000020444393,0.006909999996423721,1240270,0.0,0.0
33,2018-05-16,0.006909999996423721,0.006930999923497438,0.006283999886363745,0.0064039998687803745,614401,0.0,0.0
34,2018-05-17,0.006380000151693821,0.006575999781489372,0.005444999784231186,0.005446000024676323,692767,0.0,0.0
35,2018-05-18,0.005448999814689159,0.005820999853312969,0.0044999998062849045,0.005106000229716301,766162,0.0,0.0
36,2018-05-19,0.005160999950021505,0.005925999954342842,0.004350999835878611,0.005392000079154968,826408,0.0,0.0
37,2018-05-20,0.005394000094383955,0.00648800004273653,0.005249000154435635,0.005650999955832958,1179660,0.0,0.0
