,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2021-11-09,33.66478729248047,57.43016815185547,22.91980743408203,43.658538818359375,662419144,0.0,0.0
1,2021-11-10,43.38677978515625,84.77949523925781,39.914222717285156,73.99401092529297,1528061010,0.0,0.0
2,2021-11-11,74.6866226196289,85.68744659423828,55.11703109741211,55.44757843017578,770120206,0.0,0.0
3,2021-11-12,55.41144943237305,64.77420043945312,51.546775817871094,54.730072021484375,367249669,0.0,0.0
4,2021-11-13,54.64847183227539,63.041934967041016,48.352638244628906,55.55010223388672,274138407,0.0,0.0
5,2021-11-14,55.6154670715332,62.33518981933594,53.3520622253418,56.06539535522461,217889015,0.0,0.0
6,2021-11-15,56.21254348754883,59.990135192871094,50.1574592590332,55.96575164794922,278903464,0.0,0.0
7,2021-11-16,55.87342071533203,55.87342071533203,48.086334228515625,48.3400993347168,279956555,0.0,0.0
8,2021-11-17,48.24492645263672,54.279842376708984,45.753910064697266,48.100341796875,206188650,0.0,0.0
9,2021-11-18,48.17229461669922,50.96298599243164,40.22454071044922,41.30226516723633,214401168,0.0,0.0
10,2021-11-19,41.34805679321289,51.124176025390625,38.555912017822266,47.8143424987793,248070892,0.0,0.0
11,2021-11-20,47.89683532714844,49.29967498779297,44.70026397705078,46.775482177734375,131266172,0.0,0.0
12,2021-11-21,46.83331298828125,46.86460876464844,41.60446548461914,42.17325210571289,135240728,0.0,0.0
13,2021-11-22,42.215370178222656,46.35213851928711,40.06184387207031,41.15553665161133,178266857,0.0,0.0
14,2021-11-23,41.036285400390625,52.71328353881836,40.638763427734375,50.413185119628906,321753379,0.0,0.0
15,2021-11-24,50.86762237548828,51.04999542236328,46.00966262817383,47.61829376220703,315625329,0.0,0.0
16,2021-11-25,49.23323440551758,72.61305236816406,48.319236755371094,54.39980697631836,326568876,0.0,0.0
17,2021-11-26,68.34159851074219,75.94979095458984,56.61253356933594,59.238922119140625,620813699,0.0,0.0
18,2021-11-27,59.41677474975586,83.5439682006836,59.193267822265625,73.27411651611328,802455655,0.0,0.0
19,2021-11-28,74.25371551513672,76.2353744506836,65.19505310058594,75.90694427490234,542704438,0.0,0.0
20,2021-11-29,76.0916748046875,82.70803833007812,70.01142883300781,70.18756866455078,418961078,0.0,0.0
21,2021-11-30,70.24593353271484,78.0512924194336,66.34687042236328,70.01324462890625,312463954,0.0,0.0
22,2021-12-01,69.97254943847656,74.55696868896484,63.359649658203125,64.88465881347656,295539317,0.0,0.0
