,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2020-10-14,1.6945600509643555,1.6945600509643555,1.064818024635315,1.1858060359954834,94692273,0.0,0.0
1,2020-10-15,1.1779290437698364,1.2492250204086304,1.0887800455093384,1.1255569458007812,34933419,0.0,0.0
2,2020-10-16,1.1246010065078735,1.1517109870910645,0.81454998254776,0.8175110220909119,37020875,0.0,0.0
3,2020-10-17,0.8175110220909119,0.853754997253418,0.7272239923477173,0.808135986328125,23630173,0.0,0.0
4,2020-10-18,0.8090370297431946,0.8732600212097168,0.80205899477005,0.8716740012168884,14376473,0.0,0.0
5,2020-10-19,0.871258020401001,0.871258020401001,0.7734950184822083,0.8003659844398499,12526817,0.0,0.0
6,2020-10-20,0.7998579740524292,0.8100110292434692,0.6726610064506531,0.6760609745979309,13390242,0.0,0.0
7,2020-10-21,0.6761850118637085,0.7465590238571167,0.674356997013092,0.7014060020446777,12835213,0.0,0.0
8,2020-10-22,0.7016580104827881,0.7868580222129822,0.7016580104827881,0.7492340207099915,11632895,0.0,0.0
9,2020-10-23,0.7493069767951965,0.7526119947433472,0.6891880035400391,0.7283080220222473,8050408,0.0,0.0
10,2020-10-24,0.7283080220222473,0.7539520263671875,0.7073529958724976,0.7390739917755127,7326431,0.0,0.0
11,2020-10-25,0.7390739917755127,0.8495680093765259,0.7279260158538818,0.8463649749755859,17602175,0.0,0.0
12,2020-10-26,0.8463649749755859,0.8463649749755859,0.7448639869689941,0.7793570160865784,14529440,0.0,0.0
13,2020-10-27,0.7793570160865784,0.8019009828567505,0.7477539777755737,0.7575460076332092,10473272,0.0,0.0
14,2020-10-28,0.7575460076332092,0.7765129804611206,0.6811739802360535,0.699118971824646,11024111,0.0,0.0
15,2020-10-29,0.6990870237350464,0.7229869961738586,0.6711819767951965,0.6900820136070251,7592469,0.0,0.0
16,2020-10-30,0.6900820136070251,0.7028380036354065,0.6176999807357788,0.6316710114479065,11372428,0.0,0.0
17,2020-10-31,0.6316710114479065,0.6541640162467957,0.6189579963684082,0.6336560249328613,3374594,0.0,0.0
18,2020-11-01,0.6336560249328613,0.6550750136375427,0.6000999808311462,0.6342960000038147,5407189,0.0,0.0
19,2020-11-02,0.6342960000038147,0.6469330191612244,0.6052669882774353,0.606673002243042,16813813,0.0,0.0
20,2020-11-03,0.606673002243042,0.6123980283737183,0.5574700236320496,0.5616660118103027,1086987,0.0,0.0
21,2020-11-04,0.5616660118103027,0.5642840266227722,0.5259640216827393,0.5342100262641907,6449745,0.0,0.0
22,2020-11-05,0.5342100262641907,0.7166290283203125,0.5329350233078003,0.6922789812088013,19017738,0.0,0.0
23,2020-11-06,0.6925119757652283,0.7622900009155273,0.6891520023345947,0.7182109951972961,14062990,0.0,0.0
24,2020-11-07,0.7182109951972961,0.787979006767273,0.673462986946106,0.6968700289726257,14092056,0.0,0.0
25,2020-11-08,0.6968709826469421,0.8273559808731079,0.6849949955940247,0.8151969909667969,11126529,0.0,0.0
26,2020-11-09,0.8151999711990356,0.9261239767074585,0.8013280034065247,0.9129040241241455,16478134,0.0,0.0
27,2020-11-10,0.9128869771957397,0.9706339836120605,0.8827319741249084,0.9435359835624695,21560515,0.0,0.0
28,2020-11-11,0.9435300230979919,0.9897980093955994,0.8582209944725037,0.8623359799385071,14450324,0.0,0.0
29,2020-11-12,0.862326979637146,0.8777890205383301,0.7601630091667175,0.7884060144424438,13343145,0.0,0.0
30,2020-11-13,0.7884060144424438,0.9132689833641052,0.7797070145606995,0.8993679881095886,20365195,0.0,0.0
31,2020-11-14,0.8993679881095886,0.9037060141563416,0.8237429857254028,0.870872974395752,17048214,0.0,0.0
32,2020-11-15,0.8708770275115967,0.8849650025367737,0.7980239987373352,0.8268010020256042,23586785,0.0,0.0
33,2020-11-16,0.8268010020256042,0.8985610008239746,0.8198530077934265,0.8667790293693542,16713699,0.0,0.0
34,2020-11-17,0.9175159931182861,0.9801869988441467,0.8900219798088074,0.9284319877624512,39282785,0.0,0.0
35,2020-11-18,0.9282029867172241,0.9429619908332825,0.7941830158233643,0.8323119878768921,33744128,0.0,0.0
36,2020-11-19,0.8322950005531311,0.8758869767189026,0.8048660159111023,0.8449699878692627,10825930,0.0,0.0
37,2020-11-20,0.8449680209159851,0.940904974937439,0.8352710008621216,0.9375590085983276,27528672,0.0,0.0
38,2020-11-21,0.9375519752502441,1.202633023262024,0.9375519752502441,1.181947946548462,86779207,0.0,0.0
39,2020-11-22,1.1819499731063843,1.181988000869751,1.0005470514297485,1.0710769891738892,27813149,0.0,0.0
